tweet_id,tweet_text,c_and_g,category,organization
7.263507410198569e+17,@RailMinIndia fan not working give us basic facility bullet train latter https://t.co/lqOrfukNkB,1.0,coaches,RailMinIndia
7.263535737773834e+17,@DelhiPolice https://t.co/TKzUS3BXfO naaam se ek company logo ko kafi loot rahi hai pls help sending froud products https://t.co/EqH3yUBsTh,1.0,FRAUD,DelhiPolice
7.26355440234156e+17,@RailMinIndia @sureshpprabhu   sir complaints abt train running late always &amp; no information abt it to the passenger 12335 Bhagalpur express,1.0,delay,RailMinIndia
7.263570491819172e+17,Hope @DelhiPolice take action  if acc was hacked  get the culprit or arrest this man for threatening people in DM https://t.co/bNRddCq7yT,1.0,E-CRIME,DelhiPolice
7.263575410603827e+17,@DelhiPolice Good news https://t.co/jP63bPmhuQ,0.0,,DelhiPolice
7.263622056926495e+17,SM Sahai  IPS  speaking on Radicalization: Radicalised Isalm gaining ground in Kashmir @BlrCityPolice @DelhiPolice https://t.co/UaX6rFNPJ8,0.0,,DelhiPolice
7.26362566562177e+17,Jamiyat and Jamat rapidly increasing their base: Sahai #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice  @CPMumbaiPolice @hydcitypolice,0.0,,DelhiPolice
7.263643928753806e+17,Shrinking space for mainstream political parties: Sahai  #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice  @MumbaiPolice @hydcitypolice,0.0,,DelhiPolice
7.263658009871196e+17,Educated yourh with superficial understanding of Islam getting radicalised: Sahai #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice,0.0,,DelhiPolice
7.263661096251022e+17,@RailMinIndia @drmsdah a employee with a railway id card at sdah statn dnt alow me to use ATVM by my own. https://t.co/TtRihA4CDt,0.0,,RailMinIndia
7.263667836118835e+17,SK Singh  IG  #NIA to speak now on Investigations. #Police #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice https://t.co/JeR9DqPQ7F,0.0,,DelhiPolice
7.263671669042094e+17,13 intl legal instruments to deal with terrorism: Singh #Police #NIA #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice @MumbaiPolice,0.0,,DelhiPolice
7.263702810658652e+17,Brijesh Singh  IPS  Cyber Security  Mumbai Police also a speaker #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice https://t.co/A5T7MVEAQO,0.0,,DelhiPolice
7.263706592327148e+17,He is speaking on Use of Social Media in Radicalization #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice @hydcitypolice @MumbaiPolice,0.0,,DelhiPolice
7.263710337966121e+17,Techy is acting as great enabler of radicalisation: Brijesh #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice @BlrCityPolice @MumbaiPolice,0.0,,DelhiPolice
7.2637252912051e+17,Romance Scam is a worrying trend  where vulnerable women trapped #Police #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice @CPMumbaiPolice,0.0,,DelhiPolice
7.26372928439259e+17,Govt is taking our data to protect us #Police #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice @CPMumbaiPolice,0.0,,DelhiPolice
7.263747495263476e+17,He is speaking on Psychology of a Jihadist #Police #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice @MumbaiPolice @hydcitypolice,0.0,,DelhiPolice
7.263755180739706e+17,@dtptraffic is odd-even over or still going on? have to go to Delhi to for an interview  today is even day and my car has odd number.,0.0,,dtptraffic
7.263771974941164e+17,Jihadists are of 4 kinds - Islamic  political  social  criminal: Sarangi #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice @MumbaiPolice,0.0,,DelhiPolice
7.2637795649536e+17,No one can be brainwahsed into #terrorism: Sarangi #Police #IPSAKnowledgeSeries  @BlrCityPolice @DelhiPolice @MumbaiPolice,0.0,,DelhiPolice
7.26378586857431e+17,@sureshpprabhu @RailMinIndia       Gatimaan exp- Best train by GOI.SUPERFAST CLEAN bt bad catering &amp; no wifi connectivity.Pls look into it.,1.0,coaches,RailMinIndia
7.263786955862426e+17,@IncomeTaxIndia It's a good start helping a lot to file tds return. Let's check it tomorrow. https://t.co/zZLy5Rrlw1 https://t.co/wSMCaWdSuN,0.0,,IncomeTaxIndia
7.263797816887992e+17,@RailMinIndia  RPF staff at NDLS STATION are RISHWATKHOR.They are giving space for well built people in divyang coach &amp; taking money.,1.0,corruption,RailMinIndia
7.263809305043968e+17,Train Tickets for Goa availble- CR AC special train booking 01.05.2016 https://t.co/B7beLgyPrT @sureshpprabhu @RailMinIndia @smart_mumbaikar,0.0,,RailMinIndia
7.263816572431482e+17,Awareness drive regarding Road safety in Rohin by @cretafoundation thanks 4 support @DCP_North_Delhi @dtptraffic https://t.co/ukQ3feCmzI,0.0,,dtptraffic
7.263838880171662e+17,@sureshpprabhu @RailMinIndia Literally hell  No water in train bathrooms fans are not working  at train 18238 pnr- 2863614582..plz help sir,1.0,coaches,RailMinIndia
7.263839437344522e+17,@RailMinIndia. Train Nr16603.B1 Coach.Toilet is so horrible never flushed stool. Very much stinking. Seat 33 to 40 https://t.co/0vkxKwLBmE,1.0,dirty,RailMinIndia
7.263910016490126e+17,#Suvidha Superfast #Special Trains between Secunderabad-Patna. @RailMinIndia @sureshpprabhu https://t.co/Oi7LZ264x7,0.0,,RailMinIndia
7.263936592272671e+17,@CPDelhi Delhi @dtptraffic  permits #GreenBelt to be cut down at busy Moolchand Traffic intersectionViolating #NGT https://t.co/goJkcFKJ4N,0.0,,dtptraffic
7.263955757641564e+17,@dtptraffic kantnagar mainroad light nt working result traffic jams.in front of aggarwal sweets,1.0,LIGHT,dtptraffic
7.263959539687178e+17,@dtptraffic traffic police duty to cut challans first or to handel traffic ? Check out kanti nagar red light in front of aggarwal sweets.,0.0,,dtptraffic
7.264014982388366e+17,@dtptraffic Guru Teg Bahadur Hospital  Dilshad Garden red light could be free if your department make U-turn on Red light.,1.0,LIGHT,dtptraffic
7.264046976370483e+17,There is shortage of sweepers @DelhiPolice  CP Delhi worried over this @NewIndianXpress,0.0,,DelhiPolice
7.264053189393162e+17,@RailMinIndia TT checked that tickets &amp; confirmed its not valid to travel under RS quota &amp; charged him Rs. 1600 for ticketless travelling,1.0,corruption,RailMinIndia
7.264117255164764e+17,@drmljn @GM_NRly @RailMinIndia @sureshpprabhu urgent Request for confirmation of seat   single girl travelling PNR:2417712018 TRAIN:12231,0.0,,RailMinIndia
7.264134533976147e+17,@RailMinIndia @sureshpprabhu @PMOIndia @narendramodi worst quality of tea at a very exorbitant price of Rs.10 Wud u like to drink such a tea,0.0,,RailMinIndia
7.26414302433792e+17,@RailMinIndia  Plz 13168 ko timely chalao. 2 ghante late chal rahi hai. Without station stop na karo. Plz..,1.0,delay,RailMinIndia
7.264254216219443e+17,@IncomeTaxIndia restaurants giving sale invoice  without Tin no.  nd tax detail. Is this permissible ?,1.0,SCAM,IncomeTaxIndia
7.264267881973267e+17,Best for disturbing common man on road by keeping traffic jam  goes to @DelhiPolice @BhimBassi . @HMOIndia @nitin_gadkari .big roads in vain,0.0,,DelhiPolice
7.264382076639232e+17,Dear @CPDelhi @DelhiPolice  could you please investigate if this handle @sardesairajdeep was hacked?,1.0,E-CRIME,DelhiPolice
7.264382582178652e+17,@RailMinIndia @IRCATERING PNR:2317665213 TRAIN:12016 DOJ:30-04-16 CC  Pathetic food  Seems food quality is compromised heavily.,1.0,coaches,RailMinIndia
7.264382891971379e+17,@RailMinIndia willing to pay the fine through other means but do not have the cash now  students studying 11th standard.,0.0,,RailMinIndia
7.264453250413281e+17,@DelhiPolice did not let us watch the @DelhiDaredevils presentation ceremony + misbehaved @ArvindKejriwal @msisodia @isaurabhshukla  @BCCI,0.0,,DelhiPolice
7.264465961629082e+17,U?tell @sardesairajdeep  2 come back not support as #RajdeepQuitsTwitter  Tell him2 do FIR2 @DelhiPolice @CPDelhi https://t.co/pdoSJ2klu9,0.0,,DelhiPolice
7.264476390723828e+17,@DelhiPolice no one visited since filed FIR for stolen car.. 12 hrs is this response time?,1.0,NO ACTION,DelhiPolice
7.264504025819955e+17,@RailMinIndia 30th apr travelling towards Chandigarh via Shatabadi 12045. Worst Food quality served.Formal complaint https://t.co/zlrrsF6eA8,1.0,coaches,RailMinIndia
7.264529654653092e+17,Not true @twitter &amp; @Raheelk gave all that was required &amp; helped @DelhiPolice @CPDelhi sitting on it! Need to act! https://t.co/AbZjMByNeQ,0.0,,DelhiPolice
7.264542273216756e+17,Yes @CPDelhi @DelhiPolice has also the proof given by @twitter despite promises they are not arresting! Pressure? https://t.co/5oasamDkoM,1.0,NO ACTION,DelhiPolice
7.264550632463319e+17,Dy wl leave d country before dy r summoned @dir_ed @IncomeTaxIndia . @arunjaitley @PMOIndia shud cancell dr passport https://t.co/kDEiUAtZWV,0.0,,IncomeTaxIndia
7.264575637646459e+17,If @DelhiPolice  not action on  journalist complaint . Then think what action  taken on aam aadmi. Shame .. https://t.co/6FMIMyfLfb,0.0,,DelhiPolice
7.264578483607635e+17,@RailMinIndia during train catering professionals are reluctently misbehave with passengers regarding chang issue .please take action,1.0,violence,RailMinIndia
7.264599090600673e+17,It's quite shameful that @DelhiPolice @CPDelhi have not acted despite knowing who it is....won't let it go! https://t.co/PF25e2nBdN,0.0,,DelhiPolice
7.26463754104279e+17,@sureshpprabhu @RailMinIndia @drmjabalpur My pnr no is 8533877263 coach https://t.co/Fg06iLrcLG is not working kindly solve the problem.,0.0,,RailMinIndia
7.264639231935201e+17,@RailMinIndia pls clean shram shakti express @ new delhi station immediately,1.0,dirty,RailMinIndia
7.264657934462606e+17,Absolutely @CPDelhi @DelhiPolice must take suo moto register case and enquire it thoroughly https://t.co/CXsac4wLMs,0.0,,DelhiPolice
7.264658469361089e+17,@sureshpprabhu @RailMinIndia @KonkanRailway after standing at cst station no water in toilets of S4 of 10111 konkan kanya exp,1.0,dirty,RailMinIndia
7.264851170829761e+17,@dtptraffic huge traffic jam at bangla sahib gurudwara. Cabs are standing in jam and we are waiting 4 them at railway station. Pls clear jam,1.0,JAM,dtptraffic
7.264874612332012e+17,#uberpathatic..@Uber driver dropped my father&amp;mother on road  at 12 midnit  10km away from home. No action by uber. @CMOfficeUP @DelhiPolice,1.0,NO ACTION,DelhiPolice
7.264878080308224e+17,@DelhiPolice Delhi Police abused a lady near shivaji metro station while escorting delhi daredevil team bus. Please stop this nonsense,1.0,CRIME,DelhiPolice
7.264905298782822e+17,Useless to dial 100 in delhi for noise pollution in the middle of the night... No one bothers... @DelhiPolice,1.0,NO ACTION,DelhiPolice
7.265002248190444e+17,@DelhiPolice @ArvindKejriwal   Sir pl see and act... With - @imrroohhiitt https://t.co/j0uQ13A6Fm,0.0,,DelhiPolice
7.265023056551854e+17,It is a good method to control pollution... #OddEvenDobara  @DelhiPolice https://t.co/qcnhb4VQA4,0.0,,DelhiPolice
7.265416393139283e+17,Saare Fake Acc holders hai sirf BJP/RSS/Modi k geet gaate hi.Take Action @DelhiPolice No more abuse @sardesairajdeep https://t.co/YYa3Sjtn9N,1.0,E-CRIME,DelhiPolice
7.265610011228856e+17,Railways doing wonders now. 3 trains arriving at Patna Jn same time same platform. @RailMinIndia  @sureshpprabhu https://t.co/XLVlQTTchU,0.0,,RailMinIndia
7.265697352198963e+17,@sureshpprabhu @RailMinIndia  Sir can we install ATVM on all the stations to avoid long que in case of emergency? https://t.co/pdoqEs2JX2,0.0,,RailMinIndia
7.265723713149172e+17,@RailMinIndia @sureshpprabhu I hv confrm tkt from SBJ to GHY in jivach link..bt gen from HJP to SBJ...tell me now its always happns wid me,0.0,,RailMinIndia
7.265829202243461e+17,Fuck you @RailMinIndia I hope the meaning of tatkal isn't completely lost for you I'm on floor since 4 AM 8 in line! https://t.co/H2VRk8fywT,1.0,tatkal,RailMinIndia
7.266006986373446e+17,Dear Dad  The service you did for @RailMinIndia was precious. Thanks for the support @sureshpprabhu. Formalities finished. #RetirementDay,0.0,,RailMinIndia
7.26606115790807e+17,@dtptraffic  @ZeeNews  @AapKaGopalRai  GT road  near pani tanki Shahdara. A mandir on road being planned. Some construction done. Take care.,1.0,HAZARD,dtptraffic
7.266065063308288e+17,#RailDrishti @RailMinIndia @sureshpprabhu @drmkgp @drmsbc @GMSERAILWAY 12245 duronto curving on Godavari Bridge https://t.co/eKo84MCo1P,0.0,,RailMinIndia
7.26607138043224e+17,@OpIndia_com Did @sardesairajdeep file a cyber crime case in @DelhiPolice ? If not yet. Reason? @sagarikaghose pls update.,1.0,E-CRIME,DelhiPolice
7.26609834854998e+17,Bread is cold and mango drink is hot.deteriorating services at high end satabdi pnr 6551709217 @RailMinIndia @South_Eastern @sureshpprabhu,1.0,coaches,RailMinIndia
7.26612893823705e+17,@RailMinIndia @sureshprabhu @PMOIndia @narendramodi why India is not trying this in Latur? https://t.co/pDuDPnP1rR #Latur #water #drought,0.0,,RailMinIndia
7.266169075671081e+17,"@sureshpprabhu @PMOIndia @RailMinIndia There should be a ""Medicine Shop"" on every big Railway station.",1.0,suggestion,RailMinIndia
7.266210153426412e+17,My Builder Kabul Chawla of BPTP is missing for last 8months plz locate him 5000x 20 lags is at his stake . BPTP delay @cmohry @DelhiPolice,0.0,,DelhiPolice
7.266215055603876e+17,Water leaking at Bareilly station platform 2 @RailMinIndia https://t.co/TKm0e0bvZy,1.0,platform,RailMinIndia
7.266228787797565e+17,@dtptraffic This car going through  baricade on sec 6-7 devider road  Rohini. Full black glass.Police just looking. https://t.co/Qi7hIWjTed,1.0,TINTED GLASS,dtptraffic
7.266263254574285e+17,@sureshpprabhu @RailMinIndia #yes bio toilets r the need of the hour https://t.co/TikTOWb9cB,1.0,suggestion,RailMinIndia
7.266270113436058e+17,@DelhiPolice my lost mobile lenovo vide k4 note in Rajiv Chowk metro station imei1:8678020203028070.8678020203028088 please help sir,0.0,,DelhiPolice
7.266328615125236e+17,@Hones8Liar @sureshpprabhu @RailMinIndia only ministry doing sme good shld  consider this suggestion. A valid point https://t.co/B4QvYtiPYn,0.0,,RailMinIndia
7.266352589012212e+17,@sureshpprabhu @RailMinIndia am in 12028 to MAS. Exp heavy jerk every now n then while train is in low speed. Seems txr staff lethargic .,1.0,coaches,RailMinIndia
7.26637356598489e+17,"Wow morning at ""clean"" Agra rlwy statn... thank you!! @sureshpprabhu  @RailMinIndia @narendramodi #proudindia https://t.co/R0GBoj1x04",0.0,,RailMinIndia
7.266401436631736e+17,@dtptraffic : what are the no entry timings in CP for traveler 407? Please reply @DTDCIndia,0.0,,dtptraffic
7.266402472540774e+17,@PMOIndia @IncomeTaxIndia  if we check the government officials   we will get more than the amount   which India needs for development,0.0,,IncomeTaxIndia
7.266420507923128e+17,#Stupid judgement by #SupremeCourt asking @DelhiPolice to pay 30% ECC - tax payer money from govt coffers wl come bak to d govt itself,0.0,,DelhiPolice
7.266447920845824e+17,Really nice and informative info graphic about income tax in India. Nice work @IncomeTaxIndia! https://t.co/z6R3KVS71V,0.0,,IncomeTaxIndia
7.26644924884521e+17,@RailTelsocial @RailMinIndia @sureshpprabhu railtel worst service between surat &amp; umergoan lazy staff too dont know why cuts on sunday only,1.0,coaches,RailMinIndia
7.26646435156992e+17,@RailMinIndia tatkal tickets booking at the reservation counter  only from originating station or any computerized ticketing center? Thanks,1.0,tatkal,RailMinIndia
7.266482837587722e+17,@IncomeTaxIndia IT authy alld took no action against HRO alld on my email dtd 11-08-15 &amp; 29-03-16. for short credit in r/o PAN ADKPK2821N.,1.0,REFUND,IncomeTaxIndia
7.266505347535092e+17,@sureshpprabhu @RailMinIndia @SRailwayIndia when 22851 vivek exp comes to platform feels like vomiting! what do u mean by clean railway!,1.0,dirty,RailMinIndia
7.266531319504116e+17,@dtptraffic   How Car Is Allowed During Rahgiri ? Bring Those Hooligans   Who Inhured The Poor Auto Driver And Damaged His Auto,0.0,,dtptraffic
7.26657729503187e+17,@DelhiPolice  humans behind clothes  devils within the clothes — Delhi policemen. Horrific. Shameful. Unapologetic behaviour.,0.0,,DelhiPolice
7.266585141863219e+17,Well done @DelhiPolice https://t.co/JXTMIDYKDp,0.0,,DelhiPolice
7.266610052799571e+17,Railways to plant 5 crore saplings on rail land before monsoon https://t.co/I3gYo1F6C8  green initiative by @RailMinIndia @sureshpprabhu,0.0,,RailMinIndia
7.266632724101898e+17,@DelhiPolice @dtptraffic @CPDelhi  sir  needed for Delhi police as well? https://t.co/DGzEUxT4MT,0.0,,dtptraffic
7.266657022503199e+17,Daylight Robbery by priv.Med. Colleges thru capitation fees goes unchecked by @MoHFW_INDIA  MCI  @IncomeTaxIndia  amounting to 1000s crores.,1.0,SCAM,IncomeTaxIndia
7.266660383314616e+17,@dtptraffic Total harassment.... Even car is following all India permit guidelines.,0.0,,dtptraffic
7.266665597883392e+17,@RailMinIndia @sureshpprabhu  1. Train said RT at dhone station but arrived 30 mins. 2. Coach position was wrong  had to run with luggage,1.0,platform,RailMinIndia
7.266673909985811e+17,This decision is bound to affect the mentality of @DelhiPolice officers and discourage them as Insp Vijay is one of the best officers u have,0.0,,DelhiPolice
7.266677299402793e+17,@sureshpprabhu @RailMinIndia plz arrange for support staff on all the trains to resolve issues during travel  provide their contact deatils,0.0,,RailMinIndia
7.266690458193019e+17,@sureshpprabhu @RailMinIndia Still Tatkaal Fraud exists  Request u to investigate. Info courtesy @Chiplunkar https://t.co/VVPnZcTRIU,1.0,tatkal,RailMinIndia
